Year,State,Subcategory,Sales,Quantity,Discount,Profit,Profit_Margin
2017,California,Phones,79.92,10,0.2,26.973,0.33749999999999997
2017,California,Art,24.2,5,0,7.986,0.33
2017,California,Phones,359.976,3,0.2,130.4913,0.3625
2017,California,Furnishings,211.84,8,0,76.2624,0.36
2014,Pennsylvania,Fasteners,5.68,2,0.2,1.917,0.3375
2015,California,Binders,7.52,5,0.2,2.632,0.35000000000000003
2014,California,Paper,11.96,2,0,5.8604,0.49
2014,California,Tables,629.064,3,0.2,31.4532,0.05
2016,Wisconsin,Chairs,754.45,5,0,60.356,0.08
2015,Massachusetts,Bookcases,301.96,2,0,60.392,0.2
2017,New Mexico,Accessories,595,5,0,95.2,0.16
2017,New Mexico,Binders,79.872,3,0.2,29.952,0.375
2016,Nevada,Machines,2396.4,10,0.2,179.73,0.075
2017,California,Storage,63.56,2,0,3.178,0.049999999999999996
2017,California,Accessories,99.99,1,0,43.9956,0.44000000000000006
2016,Illinois,Storage,230.376,3,0.2,-48.9549,-0.2125
2016,Illinois,Paper,9.664,2,0.2,3.2616,0.3375
2017,Ohio,Accessories,158.928,7,0.2,41.7186,0.2625
2017,Ohio,Binders,13.023,1,0.7,-10.4184,-0.8
2017,Ohio,Tables,273.06,2,0.4,-104.673,-0.38333333333333336
2017,Ohio,Fasteners,39.312,13,0.2,12.7764,0.325
2016,Texas,Binders,1.344,4,0.8,-2.1504,-1.5999999999999999
2016,Texas,Binders,8.272,4,0.8,-13.6488,-1.65
2016,Texas,Furnishings,12.544,7,0.6,-9.0944,-0.725
2017,California,Labels,58.48,8,0,27.4856,0.47000000000000003
2017,Washington,Furnishings,7.4,2,0,3.034,0.41
2014,New York,Chairs,366.786,7,0.1,65.2064,0.17777777777777778
2017,Texas,Phones,54.368,4,0.2,4.0776,0.075
2015,Virginia,Envelopes,33.96,2,0,16.98,0.5
2015,Virginia,Appliances,826.11,3,0,322.1829,0.39
2017,New Mexico,Furnishings,545.85,9,0,114.6285,0.21
2014,Colorado,Tables,145.98,2,0.5,-99.2664,-0.68
2014,Colorado,Paper,35.808,4,0.2,12.5328,0.35
2017,Florida,Furnishings,7.904,2,0.2,2.1736,0.275
2016,New Jersey,Phones,345,5,0,86.25,0.25
2016,New Jersey,Tables,174.286,2,0.3,-19.9184,-0.11428571428571428
2016,New Jersey,Appliances,662.84,4,0,172.3384,0.26
2016,New Jersey,Accessories,95.1,5,0,30.432,0.32
2016,New Jersey,Envelopes,26.88,6,0,12.9024,0.48000000000000004
2016,New Jersey,Phones,257.98,2,0,74.8142,0.29
2015,California,Envelopes,17.48,2,0,8.2156,0.47000000000000003
2016,Pennsylvania,Chairs,492.835,5,0.3,-14.081,-0.02857142857142857
2015,South Carolina,Storage,269.49,3,0,5.3898,0.02
2016,California,Binders,29.12,5,0.2,9.828,0.33749999999999997
2017,New York,Labels,18.75,5,0,9,0.48
2017,New York,Phones,119.7,6,0,31.122,0.26
2017,New York,Binders,9.144,3,0.2,3.0861,0.3375
2017,New York,Accessories,57.06,3,0,18.2592,0.32
2017,New York,Accessories,71.6,8,0,13.604,0.19
2017,New York,Storage,107.44,8,0,27.9344,0.26
2017,New York,Labels,7.31,1,0,3.4357,0.47000000000000003
2017,New York,Art,59.1,6,0,22.458,0.37999999999999995
2017,New York,Storage,46.53,3,0,12.0978,0.26
2017,New Jersey,Appliances,97.84,2,0,25.4384,0.26
2015,Washington,Paper,29.97,3,0,13.4865,0.45
2015,Washington,Binders,98.352,3,0.2,34.4232,0.35
2017,New York,Binders,83.92,5,0.2,29.372,0.35
2017,New York,Binders,14.624,2,0.2,5.1184,0.35000000000000003
2017,New York,Phones,136.99,1,0,36.9873,0.26999999999999996
2017,New York,Labels,3.15,1,0,1.512,0.48000000000000004
2017,Virginia,Paper,9.11,1,0,4.0995,0.45
2017,Virginia,Storage,571.44,4,0,165.7176,0.29
2017,Virginia,Paper,32.4,5,0,15.552,0.48
2017,Virginia,Storage,16.91,1,0,4.5657,0.26999999999999996
2016,North Carolina,Furnishings,14.272,8,0.2,4.2816,0.3
2016,North Carolina,Bookcases,451.136,4,0.2,-67.6704,-0.15
2016,North Carolina,Appliances,64.864,4,0.2,6.4864,0.09999999999999999
2016,California,Chairs,217.584,2,0.2,-29.9178,-0.13749999999999998
2016,California,Accessories,82.95,5,0,29.0325,0.35
2016,California,Labels,87.71,7,0,41.2237,0.47000000000000003
2016,California,Appliances,1101.48,4,0,429.5772,0.39
2017,California,Tables,1322.352,3,0.2,-99.1764,-0.075
2014,New York,Art,5.46,3,0,1.4742,0.27
2017,Texas,Supplies,11.184,1,0.2,0.8388,0.075
2017,Texas,Storage,153.584,2,0.2,-32.6366,-0.2125
2017,Washington,Storage,1003.62,6,0,0,0
2017,Washington,Phones,35.168,4,0.2,11.4296,0.325
2017,Washington,Tables,1137.75,5,0,250.305,0.22
2017,Washington,Binders,99.68,5,0.2,32.396,0.325
2017,Washington,Art,5.56,2,0,1.4456,0.26
2015,Delaware,Storage,85.52,2,0,22.2352,0.26
2015,Delaware,Art,9.84,3,0,2.6568,0.27
2015,Delaware,Paper,20.04,3,0,9.6192,0.48
2015,New York,Phones,631.96,4,0,303.3408,0.48
2015,New York,Paper,23.92,4,0,10.764,0.44999999999999996
2014,California,Paper,90.24,6,0,41.5104,0.46
2014,New York,Phones,4548.81,7,0,1228.1787,0.26999999999999996
2016,Texas,Tables,300.93,5,0.3,-34.392,-0.1142857142857143
2016,Texas,Phones,719.96,5,0.2,53.997,0.075
2014,Indiana,Chairs,647.84,8,0,32.392,0.05
2015,California,Storage,64.17,3,0,18.6093,0.29000000000000004
2015,California,Envelopes,124.46,2,0,58.4962,0.47000000000000003
2016,California,Binders,9.584,1,0.2,3.3544,0.35000000000000003
2017,Florida,Envelopes,37.608,3,0.2,12.6927,0.3375
2017,Illinois,Paper,12.224,2,0.2,4.4312,0.36249999999999993
2017,Illinois,Binders,2.304,4,0.8,-3.5712,-1.5500000000000003
2017,Illinois,Binders,9.36,4,0.8,-16.38,-1.75
2016,California,Labels,7.38,2,0,3.4686,0.47
2014,California,Storage,53.72,4,0,15.0416,0.28
2014,California,Supplies,8187.65,5,0,327.506,0.04
2014,California,Furnishings,77.92,8,0,34.2848,0.43999999999999995
2015,Texas,Appliances,32.784,4,0.8,-85.2384,-2.6
2017,California,Phones,196.776,3,0.2,14.7582,0.075
2017,California,Accessories,479.94,6,0,52.7934,0.11
2016,Oklahoma,Storage,1117.92,4,0,55.896,0.049999999999999996
2015,Louisiana,Accessories,106.5,6,0,41.535,0.38999999999999996
2017,Florida,Binders,45.66,5,0.7,-33.484,-0.7333333333333334
2016,Illinois,Accessories,95.968,4,0.2,1.1996,0.012499999999999999
2016,Illinois,Chairs,47.992,2,0.3,-2.0568,-0.04285714285714286
2014,Ohio,Storage,264.32,2,0.2,19.824,0.07500000000000001
2014,Texas,Envelopes,604.656,9,0.2,204.0714,0.3375
2017,New Jersey,Furnishings,129.93,3,0,12.993,0.09999999999999999
2016,Oklahoma,Labels,20.16,7,0,9.8784,0.48999999999999994
2016,Oklahoma,Labels,29.46,6,0,14.4354,0.49
2016,Oklahoma,Appliances,868.59,3,0,251.8911,0.29
2016,Oklahoma,Paper,12.96,2,0,6.2208,0.4799999999999999
2016,Oklahoma,Phones,5.5,1,0,1.375,0.25
2016,Oklahoma,Binders,121.6,4,0,55.936,0.46
2015,Texas,Art,42.048,9,0.2,5.256,0.125
2015,Texas,Accessories,25.488,2,0.2,4.4604,0.175
2015,Texas,Binders,6.9,3,0.8,-12.075,-1.7499999999999998
2015,Texas,Binders,9.648,6,0.8,-16.884,-1.75
2015,Texas,Paper,7.968,2,0.2,2.8884,0.3625
2014,Florida,Paper,10.368,2,0.2,3.6288,0.35
2014,Arkansas,Paper,114.2,5,0,52.532,0.45999999999999996
2014,Arkansas,Binders,17.96,4,0,8.2616,0.45999999999999996
2014,Arkansas,Fasteners,12.67,7,0,4.5612,0.36000000000000004
2014,Arkansas,Accessories,339.96,4,0,122.3856,0.36
2017,Pennsylvania,Storage,1801.632,6,0.2,-337.806,-0.18749999999999997
2015,California,Accessories,46.32,4,0,18.0648,0.39
2015,Ohio,Chairs,181.986,2,0.3,-54.5958,-0.3
2015,Ohio,Phones,431.976,4,0.4,-100.7944,-0.23333333333333334
2015,Ohio,Phones,155.37,1,0.4,-36.253,-0.23333333333333334
2015,California,Chairs,1348.704,6,0.2,-219.1644,-0.1625
2015,California,Chairs,700.152,3,0.2,78.7671,0.11249999999999999
2016,Arizona,Furnishings,111.888,7,0.2,22.3776,0.2
2014,Pennsylvania,Appliances,143.952,3,0.2,14.3952,0.1
2016,Massachusetts,Bookcases,173.94,3,0,13.9152,0.08
2016,Massachusetts,Labels,14.76,4,0,6.9372,0.47
2017,California,Storage,205.92,4,0,2.0592,0.010000000000000002
2017,California,Bookcases,102.833,1,0.15,-6.049,-0.05882352941176471
2015,Arizona,Art,2.304,1,0.2,0.2592,0.1125
2015,Arizona,Phones,1879.96,5,0.2,211.4955,0.11249999999999999
2015,Arizona,Paper,313.024,8,0.2,105.6456,0.3375
2015,Arizona,Labels,5.04,2,0.2,1.764,0.35
2017,Kentucky,Furnishings,821.88,6,0,213.6888,0.26
2017,Kentucky,Binders,21.96,2,0,10.7604,0.49
2016,South Carolina,Paper,25.92,4,0,12.4416,0.4799999999999999
2016,Florida,Phones,705.544,7,0.2,70.5544,0.1
2015,New York,Accessories,50,2,0,12,0.24
2016,Texas,Furnishings,51.712,8,0.6,-32.32,-0.625
2015,Florida,Appliances,6.992,2,0.2,0.5244,0.075
2015,Utah,Bookcases,1406.86,7,0,140.686,0.1
2015,Utah,Labels,15.75,5,0,7.56,0.48
2015,Utah,Storage,323.1,2,0,61.389,0.19
2015,Tennessee,Labels,9.216,4,0.2,3.3408,0.36250000000000004
2015,Tennessee,Paper,10.368,2,0.2,3.6288,0.35
2015,New York,Accessories,15.02,1,0,2.7036,0.18
2015,New York,Storage,33.82,2,0,9.1314,0.26999999999999996
2017,Kentucky,Accessories,71,4,0,27.69,0.39
2017,Washington,Binders,25.12,5,0.2,7.85,0.3125
2017,Washington,Tables,2665.62,9,0,239.9058,0.09
2017,New York,Storage,478.08,8,0,133.8624,0.28
2017,Ohio,Phones,164.388,2,0.4,-35.6174,-0.21666666666666667
2017,Ohio,Art,13.248,4,0.2,3.6432,0.275
2017,Illinois,Art,2.912,2,0.2,0.91,0.3125
2016,Texas,Accessories,1399.944,7,0.2,52.4979,0.0375
2017,Indiana,Furnishings,526.45,5,0,31.587,0.06
2014,Georgia,Envelopes,16.23,3,0,7.9527,0.49
2014,Georgia,Binders,319.9,5,0,156.751,0.49000000000000005
2014,Georgia,Envelopes,11.36,2,0,5.3392,0.47000000000000003
2014,Georgia,Appliances,675.12,3,0,290.3016,0.43
2014,Virginia,Furnishings,62.82,3,0,30.7818,0.49
2014,Virginia,Storage,489.92,8,0,0,0
2014,Virginia,Paper,19.44,3,0,9.3312,0.48000000000000004
2014,Virginia,Paper,16.68,2,0,8.34,0.5
2014,Virginia,Phones,155.35,13,0,0,0
2014,Virginia,Furnishings,12.42,3,0,4.4712,0.36
2014,Virginia,Phones,187.98,2,0,52.6344,0.28
2015,Texas,Envelopes,6.608,2,0.2,2.1476,0.32500000000000007
2017,New York,Storage,248.57,7,0,67.1139,0.27
2017,New York,Furnishings,22.23,1,0,9.7812,0.44
2016,California,Storage,5.98,1,0,1.0166,0.16999999999999998
2016,California,Phones,246.168,3,0.2,21.5397,0.0875
2016,Illinois,Furnishings,14.136,2,0.6,-7.7748,-0.55
2016,Illinois,Tables,601.47,3,0.5,-300.735,-0.5
2017,South Carolina,Phones,79.1,2,0,39.55,0.5
2017,South Carolina,Binders,327.84,8,0,157.3632,0.48000000000000004
2017,Indiana,Envelopes,180.96,2,0,81.432,0.45
2017,Indiana,Binders,914.97,3,0,411.7365,0.44999999999999996
2017,Indiana,Phones,587.97,3,0,158.7519,0.27
2017,Indiana,Storage,530.34,2,0,95.4612,0.18
2017,Indiana,Paper,14.94,3,0,7.3206,0.49
2017,New York,Appliances,121.94,2,0,35.3626,0.29000000000000004
2017,New York,Supplies,122.71,7,0,36.813,0.30000000000000004
2016,New York,Paper,14.94,3,0,7.0218,0.47000000000000003
2016,New York,Machines,1349.85,3,0,364.4595,0.27
2016,New York,Bookcases,136.784,1,0.2,5.1294,0.037500000000000006
2016,New York,Furnishings,61.12,4,0,20.7808,0.34
2014,Florida,Binders,1.167,1,0.7,-0.8558,-0.7333333333333333
2016,California,Art,16.99,1,0,4.9271,0.29000000000000004
2014,Texas,Accessories,24.672,3,0.2,0,0
2014,Texas,Labels,2.52,1,0.2,0.882,0.35
2014,Texas,Tables,1218.735,5,0.3,-121.8735,-0.10000000000000002
2014,Texas,Labels,5.904,2,0.2,1.9926,0.33749999999999997
2014,Texas,Paper,15.696,3,0.2,5.1012,0.325
2014,Texas,Furnishings,6.096,3,0.6,-3.9624,-0.65
2016,California,Chairs,41.568,2,0.2,2.598,0.0625
2014,California,Chairs,230.28,3,0.2,23.028,0.09999999999999999
2014,California,Binders,18.288,6,0.2,5.715,0.3125
2017,California,Labels,5.78,2,0,2.7166,0.47000000000000003
2017,California,Binders,121.68,13,0.2,38.025,0.31249999999999994
2017,New Mexico,Art,4.17,3,0,1.0842,0.26
2017,New Mexico,Phones,67.04,4,0.2,6.704,0.09999999999999999
2017,New Mexico,Storage,37.32,3,0,10.4496,0.28
2017,New Mexico,Labels,18.45,5,0,8.6715,0.47000000000000003
2014,Missouri,Paper,25.92,4,0,12.4416,0.4799999999999999
2017,New York,Copiers,11199.968,4,0.2,3919.9888,0.35
2017,New York,Phones,2399.6,8,0,647.892,0.27
2017,New York,Envelopes,63.9,5,0,28.755,0.45
2017,New York,Phones,52.99,1,0,0.5299,0.01
2017,Ohio,Accessories,60.864,4,0.2,9.1296,0.15
2017,Ohio,Machines,652.995,7,0.7,-935.9595,-1.4333333333333333
2017,Ohio,Binders,11.22,10,0.7,-7.48,-0.6666666666666666
2015,Oklahoma,Paper,14.94,3,0,7.0218,0.47000000000000003
2017,Washington,Furnishings,39.96,2,0,17.1828,0.43
2017,Washington,Chairs,42.624,2,0.2,4.2624,0.1
2017,Washington,Chairs,220.96,1,0.2,24.858,0.1125
2015,North Carolina,Furnishings,4.928,2,0.2,0.7392,0.15
2015,North Carolina,Binders,7.23,5,0.7,-5.784,-0.7999999999999999
2015,California,Storage,323.1,2,0,61.389,0.19
2017,New York,Paper,19.04,4,0,9.3296,0.49
2017,New York,Binders,13.128,3,0.2,4.2666,0.325
2017,New York,Art,64.14,3,0,16.6764,0.26
2017,New York,Chairs,858.24,4,0.1,143.04,0.16666666666666666
2015,Arkansas,Accessories,29.99,1,0,2.999,0.1
2016,Illinois,Paper,186.048,6,0.2,67.4424,0.36250000000000004
2016,North Carolina,Phones,36.792,1,0.2,4.1391,0.11249999999999999
2016,North Carolina,Furnishings,18.624,8,0.2,6.2856,0.3375
2014,Oklahoma,Furnishings,57.69,3,0,23.6529,0.41
2014,Oklahoma,Binders,42.81,3,0,20.1207,0.47
2014,Oklahoma,Paper,12.96,2,0,6.2208,0.4799999999999999
2014,Oklahoma,Furnishings,821.88,6,0,213.6888,0.26
2014,Oklahoma,Phones,104.85,3,0,28.3095,0.27
2016,California,Bookcases,424.9575,5,0.15,19.998,0.04705882352941177
2017,Utah,Binders,10.776,3,0.2,3.5022,0.325
2017,Utah,Binders,11.784,3,0.2,4.2717,0.3625
2017,Utah,Paper,164.88,3,0,80.7912,0.49000000000000005
2017,Utah,Bookcases,1292.94,3,0,77.5764,0.060000000000000005
2017,Utah,Binders,25.584,2,0.2,8.9544,0.35
2017,Utah,Storage,261.74,2,0,65.435,0.25
2017,Utah,Labels,14.4,5,0,7.056,0.49
2016,California,Envelopes,10.86,3,0,5.1042,0.47
2015,Arizona,Chairs,883.84,4,0.2,99.432,0.1125
2017,New York,Phones,1979.89,11,0,494.9725,0.25
2017,New York,Envelopes,79.96,2,0,35.982,0.45
2017,Missouri,Binders,8.76,2,0,4.2048,0.48
2016,Tennessee,Labels,3.984,1,0.2,1.2948,0.325
2016,Tennessee,Tables,370.62,3,0.4,-142.071,-0.3833333333333333
2016,Tennessee,Binders,2.742,2,0.7,-2.0108,-0.7333333333333334
2016,Texas,Accessories,79.512,3,0.2,20.8719,0.2625
2016,Texas,Paper,28.352,1,0.2,9.5688,0.33749999999999997
2015,California,Chairs,40.784,1,0.2,4.5882,0.11249999999999999
2015,California,Appliances,105.96,4,0,29.6688,0.28
2014,Massachusetts,Paper,166.44,3,0,79.8912,0.48
2014,Massachusetts,Chairs,785.88,6,0,212.1876,0.27
2014,Massachusetts,Paper,26.2,2,0,12.838,0.49
2014,Massachusetts,Storage,1325.85,5,0,238.653,0.18
2017,California,Paper,166.44,3,0,79.8912,0.48
2017,North Carolina,Art,8.76,5,0.2,0.7665,0.0875
2017,North Carolina,Appliances,43.584,1,0.2,4.3584,0.09999999999999998
2014,Colorado,Binders,11.088,7,0.7,-8.1312,-0.7333333333333334
2014,Colorado,Binders,25.164,2,0.7,-16.776,-0.6666666666666666
2017,Michigan,Binders,14.4,5,0,7.056,0.49
2017,Michigan,Accessories,619.95,5,0,111.591,0.17999999999999997
2017,Michigan,Binders,89.52,4,0,42.0744,0.47
2017,Michigan,Machines,350.973,3,0.1,152.0883,0.43333333333333335
2017,Michigan,Phones,164.99,1,0,49.497,0.3
2017,California,Binders,312.552,9,0.2,101.5794,0.325
2016,North Carolina,Envelopes,95.952,3,0.2,29.985,0.3125
2016,North Carolina,Binders,3.204,2,0.7,-2.4564,-0.7666666666666666
2016,Illinois,Binders,3.98,5,0.8,-6.567,-1.6500000000000001
2015,California,Paper,15.7,5,0,7.065,0.45000000000000007
2014,Illinois,Art,5.248,4,0.2,1.64,0.31249999999999994
2017,Pennsylvania,Binders,5.346,3,0.7,-4.455,-0.8333333333333334
2016,Colorado,Paper,15.48,3,0.2,5.6115,0.3625
2016,Colorado,Phones,108.576,3,0.2,8.1432,0.07500000000000001
2016,Washington,Furnishings,109.9,5,0,37.366,0.33999999999999997
2014,Florida,Furnishings,15.384,1,0.2,4.0383,0.26249999999999996
2016,Ohio,Paper,30.352,2,0.2,10.6232,0.35000000000000003
2014,Florida,Machines,821.3,4,0.5,-16.426,-0.02
2014,Florida,Machines,22638.48,6,0.5,-1811.0784,-0.08
2014,Florida,Paper,21.376,4,0.2,7.4816,0.35
2014,Florida,Art,8.016,3,0.2,1.002,0.125
2014,Florida,Furnishings,30.768,2,0.2,8.0766,0.26249999999999996
2014,Florida,Fasteners,18.936,3,0.2,5.9175,0.3125
2014,Florida,Furnishings,122.352,3,0.2,15.294,0.125
2014,Maryland,Paper,116.28,3,0,56.9772,0.49000000000000005
2017,New York,Accessories,132.6,6,0,17.238,0.13
2017,New Mexico,Supplies,16.68,2,0,4.3368,0.26
2017,New Mexico,Paper,19.44,3,0,9.3312,0.48000000000000004
2017,New Mexico,Paper,192.16,4,0,92.2368,0.48000000000000004
2015,California,Furnishings,227.36,7,0,81.8496,0.35999999999999993
2015,California,Machines,1919.976,3,0.2,215.9973,0.11249999999999999
2015,Florida,Binders,12.828,2,0.7,-8.9796,-0.7
2017,Ohio,Furnishings,45.888,4,0.2,9.1776,0.2
2017,New York,Art,60.12,9,0,22.2444,0.37
2014,North Carolina,Phones,302.376,3,0.2,37.797,0.125
2015,Washington,Art,13.9,5,0,5.56,0.39999999999999997
2014,New York,Phones,129.98,2,0,62.3904,0.48000000000000004
2017,Georgia,Accessories,71.98,2,0,15.1158,0.21
2014,New York,Phones,377.97,3,0,109.6113,0.29
2017,California,Storage,124.36,2,0,33.5772,0.26999999999999996
2014,Texas,Furnishings,23.976,3,0.6,-14.3856,-0.6
2014,North Carolina,Fasteners,8.376,3,0.2,2.7222,0.325
2014,North Carolina,Appliances,58.24,5,0.2,5.096,0.0875
2016,Virginia,Storage,81.2,5,0,12.18,0.15
2014,California,Labels,14.45,5,0,6.7915,0.47000000000000003
2014,California,Binders,95.648,2,0.2,31.0856,0.325
2017,Pennsylvania,Phones,359.97,5,0.4,-71.994,-0.19999999999999998
2017,Pennsylvania,Tables,350.352,4,0.4,-140.1408,-0.4000000000000001
2017,Ohio,Binders,1.641,1,0.7,-1.3128,-0.7999999999999999
2017,Ohio,Phones,629.958,7,0.4,94.4937,0.15000000000000002
2017,Washington,Art,6.63,3,0,1.7901,0.27
2017,Washington,Accessories,799.96,4,0,343.9828,0.43
2017,Washington,Furnishings,107.53,1,0,21.506,0.2
2014,New Jersey,Phones,73.98,2,0,19.9746,0.26999999999999996
2014,New Jersey,Art,5.58,1,0,2.1762,0.39
2015,New Mexico,Paper,49.12,4,0,23.0864,0.47000000000000003
2015,Delaware,Phones,377.97,3,0,94.4925,0.25
2015,Delaware,Paper,42.28,7,0,19.8716,0.47000000000000003
2015,Delaware,Bookcases,299.97,3,0,56.9943,0.19
2015,Delaware,Phones,89.98,2,0,43.1904,0.4799999999999999
2017,Alabama,Supplies,477.24,4,0,9.5448,0.02
2017,Alabama,Accessories,25.98,2,0,1.5588,0.06
2016,Ohio,Envelopes,46.72,5,0.2,17.52,0.375
2014,California,Furnishings,35.34,2,0,13.4292,0.37999999999999995
2015,California,Furnishings,257.64,6,0,100.4796,0.39
2015,California,Phones,125.976,3,0.2,47.241,0.375
2017,North Carolina,Accessories,79.992,1,0.2,21.9978,0.275
2014,Massachusetts,Tables,700.056,3,0.3,-130.0104,-0.18571428571428572
2015,Texas,Accessories,27.168,4,0.2,-1.3584,-0.05
2015,Florida,Binders,8.226,3,0.7,-6.0324,-0.7333333333333333
2014,Washington,Chairs,585.552,3,0.2,73.194,0.125
2014,California,Storage,423.28,11,0,110.0528,0.26
2014,California,Chairs,225.296,2,0.2,22.5296,0.09999999999999999
2015,California,Art,5.56,2,0,2.224,0.4000000000000001
2015,California,Accessories,323.37,3,0,129.348,0.4
2015,California,Phones,783.96,5,0.2,68.5965,0.08750000000000001
2015,California,Appliances,1447.65,5,0,419.8185,0.29
2015,California,Paper,11.96,2,0,5.8604,0.49
2016,New York,Accessories,239.97,3,0,71.991,0.3
2016,Georgia,Furnishings,76.92,4,0,31.5372,0.41
2016,Georgia,Storage,481.32,4,0,125.1432,0.26
2014,Utah,Paper,48.4,5,0,23.232,0.48
2017,California,Accessories,0.99,1,0,0.4356,0.44
2017,California,Binders,101.84,5,0.2,36.917,0.3625
2017,Pennsylvania,Binders,10.332,3,0.7,-7.5768,-0.7333333333333333
2017,Pennsylvania,Binders,31.155,5,0.7,-23.8855,-0.7666666666666666
2017,Pennsylvania,Storage,8.928,2,0.2,0.6696,0.07499999999999998
2017,Pennsylvania,Appliances,34.384,1,0.2,3.8682,0.11249999999999999
2017,Pennsylvania,Appliances,1924.16,8,0.2,312.676,0.16249999999999998
2015,Texas,Appliances,32.192,2,0.8,-80.48,-2.5
2015,Texas,Accessories,50.12,7,0.2,-0.6265,-0.012499999999999999
2015,Texas,Accessories,47.976,3,0.2,1.7991,0.0375
2016,Wisconsin,Storage,54.5,5,0,14.17,0.26
2017,Florida,Furnishings,19.104,3,0.2,5.7312,0.30000000000000004
2016,Michigan,Binders,49.44,3,0,24.2256,0.49000000000000005
2017,Ohio,Paper,10.368,2,0.2,3.6288,0.35
2016,California,Storage,154.44,3,0,1.5444,0.01
2015,Colorado,Appliances,60.984,7,0.2,4.5738,0.075
2015,California,Bookcases,195.466,2,0.15,-13.7976,-0.07058823529411765
2017,Florida,Furnishings,23.68,8,0.2,6.216,0.2625
2017,Florida,Accessories,2.376,3,0.2,0.7425,0.31250000000000006
2017,New York,Labels,59.2,4,0,29.6,0.5
2017,Minnesota,Art,22,10,0,9.68,0.44
2016,Michigan,Phones,257.98,2,0,74.8142,0.29
2016,Pennsylvania,Phones,23.988,2,0.4,-15.992,-0.6666666666666667
2016,Ohio,Phones,23.976,4,0.4,-15.5844,-0.65
2015,California,Chairs,601.536,4,0.2,0,0
2015,California,Fasteners,7.9,2,0,2.528,0.32
2014,Texas,Furnishings,58.36,5,0.6,-24.803,-0.42500000000000004
2014,Texas,Art,16.464,7,0.2,1.4406,0.08750000000000001
2014,Texas,Furnishings,39.96,5,0.6,-23.976,-0.6
2014,Nebraska,Appliances,25.96,2,0,7.5284,0.29
2014,Nebraska,Appliances,36.27,3,0,10.881,0.3
2014,Nebraska,Paper,6.48,1,0,3.1104,0.4799999999999999
2014,California,Phones,1075.088,14,0.2,94.0702,0.08750000000000001
2014,California,Phones,438.368,4,0.2,38.3572,0.0875
2014,California,Binders,18.088,7,0.2,6.5569,0.3625
2014,California,Bookcases,308.499,3,0.15,-18.147,-0.0588235294117647
2017,Arkansas,Art,13.36,4,0,4.1416,0.31000000000000005
2017,Arkansas,Paper,39.96,2,0,18.7812,0.47
2017,Arkansas,Binders,145.85,5,0,70.008,0.48
2016,Florida,Phones,783.96,5,0.2,78.396,0.09999999999999999
2015,Oregon,Art,7.88,1,0.2,1.773,0.22499999999999998
2017,New Mexico,Furnishings,41.37,3,0,17.3754,0.42
2015,California,Paper,12.84,3,0,5.778,0.44999999999999996
2015,California,Paper,25.68,6,0,11.556,0.44999999999999996
2015,Texas,Chairs,47.516,2,0.3,-2.0364,-0.04285714285714286
2015,Washington,Fasteners,9.42,2,0,0.471,0.049999999999999996
2015,Washington,Paper,12.96,2,0,6.2208,0.4799999999999999
2015,Washington,Bookcases,704.9,5,0,56.392,0.08
2015,Washington,Chairs,561.568,2,0.2,28.0784,0.049999999999999996
2015,Wisconsin,Paper,179.82,9,0,84.5154,0.47000000000000003
2015,Wisconsin,Furnishings,185.58,6,0,76.0878,0.41
2015,Wisconsin,Tables,214.11,3,0,36.3987,0.16999999999999998
2015,Wisconsin,Accessories,999.96,4,0,229.9908,0.23
2015,Wisconsin,Tables,653.55,3,0,111.1035,0.17
2015,Massachusetts,Binders,114.6,5,0,51.57,0.45
2015,Massachusetts,Chairs,60.74,1,0,15.185,0.25
2015,Massachusetts,Furnishings,124.36,2,0,27.3592,0.22
